design_id,mission_id,wind_speed_kts,turbulence_index,success,failure_phase,failure_reason,rule_violation,total_time_s,time_takeoff_climb_s,time_loaded_cruise_s,time_drop_descent_s,time_drop_hover_s,time_post_drop_climb_s,time_empty_cruise_s,time_descent_landing_s,time_wing_deploy_s,energy_used_Wh,battery_energy_remaining_Wh,payload_to_aircraft_ratio,is_qualifying_run,is_4to1_qualifying,prize_tier,qualifying_score,max_power_requested_W,max_power_available_W,power_saturation_seconds,thermal_peak_C
DLIFT_91aef1735a,MSN_7f0776972a,21.988360730990028,0.38292046118530054,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,10902.514763149478,7240.3721184142005,6.0,22.028631107920727
DLIFT_91aef1735a,MSN_0e0ce6cf79,22.34261522119448,1.0154415716805147,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,11657.842354253371,7240.3721184142005,6.0,22.030076081621804
DLIFT_c03d05fd0e,MSN_6463ccd796,33.18123663179587,1.1588913046007883,False,loaded_cruise,wing_deploy_failure,wing_deploy,20.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.996010993343084,1952.950726160656,3.4486665419632128,False,False,none,0.0,8703.511149917647,31329.876342418695,0.0,22.08879851638835
DLIFT_c03d05fd0e,MSN_78a989944f,13.653382993840774,0.9303116470052526,False,mission,time_limit_exceeded,time_limit,1827.0,20.0,1781.0,0.0,0.0,0.0,0.0,26.0,3.0,397.91788581939664,1601.3459557818692,3.4486665419632128,False,False,none,0.0,8035.223051003648,31329.876342418695,0.0,22.111969076441703
DLIFT_c03d05fd0e,MSN_1c568cd3ed,17.22997753166041,1.172187578875584,False,loaded_cruise,structural_overload,structural_margin_risk,1362.0,21.0,1324.0,0.0,0.0,0.0,0.0,17.0,3.0,311.58372295853763,1687.9972230899969,3.4486665419632128,False,False,none,0.0,8328.236093183896,31329.876342418695,0.0,22.12835802713082
DLIFT_c03d05fd0e,MSN_40f6946860,24.50236185756467,1.0336387956084605,False,mission,time_limit_exceeded,time_limit,1828.0,19.0,1782.0,0.0,0.0,0.0,0.0,27.0,3.0,360.47687615041144,1638.4698610035907,3.4486665419632128,False,False,none,0.0,8448.657886328345,31329.876342418695,0.0,22.118874021006214
DLIFT_c03d05fd0e,MSN_cd5c7539c0,13.871943592232334,0.3659870466867443,False,mission,time_limit_exceeded,time_limit,1820.0,18.0,1783.0,0.0,0.0,0.0,0.0,19.0,3.0,414.2358452620165,1584.393787444718,3.4486665419632128,False,False,none,0.0,7654.489590763425,31329.876342418695,0.0,22.118000945508747
DLIFT_c03d05fd0e,MSN_26091831d7,22.108271259249776,1.2827483992548527,False,mission,time_limit_exceeded,time_limit,1825.0,21.0,1780.0,0.0,0.0,0.0,0.0,24.0,3.0,372.55014640863703,1627.0307996398994,3.4486665419632128,False,False,none,0.0,8608.29525165336,31329.876342418695,0.0,22.115919046191944
DLIFT_c03d05fd0e,MSN_367a801503,8.814447543610742,0.7593166471764816,False,mission,time_limit_exceeded,time_limit,1819.0,18.0,1783.0,0.0,0.0,0.0,0.0,18.0,3.0,468.58686410309315,1530.0427686036408,3.4486665419632128,False,False,none,0.0,7872.509760496292,31329.876342418695,0.0,22.13532521185601
DLIFT_c03d05fd0e,MSN_7593dd2be4,32.9517162002599,1.3631303513606388,False,mission,time_limit_exceeded,time_limit,1818.0,19.0,1782.0,0.0,0.0,0.0,0.0,17.0,3.0,348.9330596216796,1650.0136775323235,3.4486665419632128,False,False,none,0.0,8904.222154700106,31329.876342418695,0.0,22.11566602176417
DLIFT_c03d05fd0e,MSN_53bb9fdd89,20.691369851630853,1.0803997254946642,False,loaded_cruise,structural_overload,structural_margin_risk,521.0,19.0,489.0,0.0,0.0,0.0,0.0,13.0,3.0,149.4163645435851,1849.5303726104144,3.4486665419632128,False,False,none,0.0,8393.363634482514,31329.876342418695,0.0,22.113829539249362
DLIFT_c03d05fd0e,MSN_78ece754b7,12.292168106191074,0.7296605877517336,False,mission,time_limit_exceeded,time_limit,1815.0,20.0,1781.0,0.0,0.0,0.0,0.0,14.0,3.0,432.9621710946135,1566.3016705066502,3.4486665419632128,False,False,none,0.0,7860.630079629515,31329.876342418695,0.0,22.123060355749214
DLIFT_168a6ceb66,MSN_cfb0c07dee,15.294602769408062,0.11995995022084255,False,mission,energy_system_fault,energy_architecture_risk,30.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.86147017318446,1602.2418240234388,5.625575441204727,False,False,none,0.0,7705.749474229912,16886.454809519102,0.0,22.06112548069202
DLIFT_168a6ceb66,MSN_939e8f26af,5.20982167426231,0.9528574579149951,True,,,,776.0,46.0,496.0,44.0,1.0,55.0,92.0,42.0,0.0,574.6052982783959,1058.497995918226,5.625575441204727,True,True,full,5.625575441204727,8233.815322788416,16886.454809519102,0.0,22.443272354207267
DLIFT_168a6ceb66,MSN_f11ea72068,19.05358806979634,1.099717481512556,True,,,,926.0,45.0,608.0,68.0,1.0,38.0,114.0,52.0,0.0,643.1490784204251,989.954215776197,5.625575441204727,True,True,full,5.625575441204727,8683.532319859207,16886.454809519102,0.0,22.456066017988082
DLIFT_168a6ceb66,MSN_5a8375836d,33.18637345907462,1.1078535356782706,True,,,,1079.0,48.0,757.0,36.0,1.0,46.0,151.0,40.0,0.0,682.1769089629831,950.9263852336402,5.625575441204727,True,True,full,5.625575441204727,9106.583565250634,16886.454809519102,0.0,22.390084356257184
DLIFT_168a6ceb66,MSN_809b448e88,30.504304938350398,1.3548011357457777,True,,,,1033.0,53.0,730.0,32.0,1.0,39.0,126.0,52.0,0.0,692.5527714846562,940.5505227119662,5.625575441204727,True,True,full,5.625575441204727,9150.892454572304,16886.454809519102,0.0,22.408947014897496
DLIFT_168a6ceb66,MSN_abe5acc04c,27.45847054174526,0.6057784612386232,True,,,,1065.0,69.0,690.0,39.0,1.0,57.0,134.0,75.0,0.0,689.8680744924213,943.2352197042013,5.625575441204727,True,True,full,5.625575441204727,8433.884337408717,16886.454809519102,0.0,22.387717946114783
